rel_path,filename,page_count,pc1,pc2
management_consulting/130/world_files/3. Workforce Readiness/HarFeast Food Group Survey Questions v4.docx,HarFeast Food Group Survey Questions v4.docx,8,0.37737706303596497,0.17890623211860657
management_consulting/130/world_files/3. Workforce Readiness/HarFeast Survey Analysis.docx,HarFeast Survey Analysis.docx,10,0.412795752286911,0.1965864896774292
management_consulting/130/world_files/3. Workforce Readiness/HarFeast Survey Column Guide.docx,HarFeast Survey Column Guide.docx,6,0.35782966017723083,0.1256105601787567
management_consulting/130/world_files/3. Workforce Readiness/HarFeast Workforce Survey Responses v1.xlsx,HarFeast Workforce Survey Responses v1.xlsx,1524,0.40961936116218567,0.16027647256851196
management_consulting/130/world_files/3. Workforce Readiness/HarFeast Workforce Survey Responses_2 Plants.xlsx,HarFeast Workforce Survey Responses_2 Plants.xlsx,656,0.40660539269447327,0.164432555437088
management_consulting/130/world_files/3. Workforce Readiness/HarFeast Workforce Survey Responses_3 plants.xlsx,HarFeast Workforce Survey Responses_3 plants.xlsx,868,0.4099491834640503,0.1564897894859314
management_consulting/130/world_files/3. Workforce Readiness/Harfeast Food Group Workforce Readiness Assessmet Survey v3.docx,Harfeast Food Group Workforce Readiness Assessmet Survey v3.docx,8,0.3693339228630066,0.18681520223617554
management_consulting/130/world_files/3. Workforce Readiness/Harfeast Food Survey Questions v1.docx,Harfeast Food Survey Questions v1.docx,3,0.3433411717414856,0.1797531396150589
management_consulting/130/world_files/3. Workforce Readiness/Workforce Readiness Assessment V2.docx,Workforce Readiness Assessment V2.docx,8,0.3933190405368805,0.1000528335571289
management_consulting/130/world_files/3. Workforce Readiness/Workforce Readiness Assessment v1.docx,Workforce Readiness Assessment v1.docx,9,0.39127469062805176,0.09934452921152115
management_consulting/130/world_files/3. Workforce Readiness/Workforce upskilling - Case studies/Building a Skilled Workforce.pdf,Building a Skilled Workforce.pdf,13,0.3903021514415741,0.12178120017051697
management_consulting/130/world_files/3. Workforce Readiness/Workforce upskilling - Case studies/Digital skills in the food industry _ Deloitte Insights.pdf,Digital skills in the food industry _ Deloitte Insights.pdf,6,0.3273535668849945,0.19944016635417938
management_consulting/130/world_files/3. Workforce Readiness/Workforce upskilling - Case studies/ROI-driven manufacturing workforce _ McKinsey.pdf,ROI-driven manufacturing workforce _ McKinsey.pdf,12,0.3791300356388092,0.15113110840320587
management_consulting/130/world_files/3. Workforce Readiness/Workforce upskilling - Case studies/workforce-development-food-industry-final.pdf,workforce-development-food-industry-final.pdf,34,0.26580697298049927,0.04207250848412514
management_consulting/130/world_files/4. Roadmap & Implementation/Copy of Step-by-step guide for launching digital tools.docx,Copy of Step-by-step guide for launching digital tools.docx,2,0.381924569606781,0.1360665112733841
management_consulting/130/world_files/4. Roadmap & Implementation/Governance plan draft 1.docx,Governance plan draft 1.docx,2,0.338487833738327,0.0633288025856018
management_consulting/130/world_files/4. Roadmap & Implementation/Harfeast Implementation Playbook_.docx,Harfeast Implementation Playbook_.docx,6,0.4216168522834778,0.14827771484851837
management_consulting/130/world_files/5. Client Files/5.1 Financial/HarFeast_Financials_Detailed.xlsx,HarFeast_Financials_Detailed.xlsx,3,0.3248007893562317,0.0002922194835264236
management_consulting/130/world_files/5. Client Files/5.2 Operations/Baseline Diagnostic Report_HarFeast_v1.xlsx,Baseline Diagnostic Report_HarFeast_v1.xlsx,7,0.31938135623931885,0.024941856041550636
management_consulting/130/world_files/5. Client Files/5.2 Operations/Baseline Diagnostic Report_HarFeast_v2.xlsx,Baseline Diagnostic Report_HarFeast_v2.xlsx,8,0.3448876738548279,0.047096554189920425
management_consulting/130/world_files/5. Client Files/5.2 Operations/Baseline Diagnostic Report_HarFeast_v3.xlsx,Baseline Diagnostic Report_HarFeast_v3.xlsx,9,0.35174474120140076,0.047804608941078186
management_consulting/130/world_files/5. Client Files/5.2 Operations/Client (HarFeast Food Group) Questions.docx,Client (HarFeast Food Group) Questions.docx,1,0.43521055579185486,0.10706043243408203
management_consulting/130/world_files/5. Client Files/5.2 Operations/HarFeast Client Responses.docx,HarFeast Client Responses.docx,1,0.3784627318382263,0.1168024018406868
management_consulting/130/world_files/5. Client Files/5.2 Operations/HarFeast Plant Level Equipment Data_by Location.xlsx,HarFeast Plant Level Equipment Data_by Location.xlsx,6,0.30588120222091675,0.023365778848528862
management_consulting/130/world_files/5. Client Files/5.2 Operations/HarFeast_Revised_Dataset_v4.xlsx,HarFeast_Revised_Dataset_v4.xlsx,7,0.31131988763809204,0.014832665212452412
management_consulting/130/world_files/5. Client Files/5.3 People/Employee Data HarFeast_v1.xlsx,Employee Data HarFeast_v1.xlsx,3,0.2727108895778656,0.04505639150738716
management_consulting/130/world_files/6. Presentation/HarFeast Final Deliverable.pptx,HarFeast Final Deliverable.pptx,26,0.37477657198905945,0.1402302086353302
management_consulting/130/world_files/6. Presentation/HarFeast Final Deliverable_v2.pptx,HarFeast Final Deliverable_v2.pptx,29,0.43920040130615234,0.19139699637889862
management_consulting/131/task_input_files/Additional bus dataset.xlsx,Additional bus dataset.xlsx,3,0.3415127694606781,-0.00783921405673027
management_consulting/131/task_input_files/Country Region Mapping.xlsx,Country Region Mapping.xlsx,1,0.3461860418319702,0.04448864981532097
management_consulting/131/task_input_files/DV02 EU Company Renewables Percentages.pptx,DV02 EU Company Renewables Percentages.pptx,1,0.3336682915687561,0.04713663458824158
management_consulting/131/task_input_files/DV03 12 Year Renewables OPEX.pptx,DV03 12 Year Renewables OPEX.pptx,1,0.30433985590934753,-0.006861841771751642
management_consulting/131/task_input_files/DV05 Technologies Typical Implementation Costs.pptx,DV05 Technologies Typical Implementation Costs.pptx,1,0.3072757422924042,0.08504709601402283
management_consulting/131/task_input_files/Headcount benchmarks .xlsx,Headcount benchmarks .xlsx,1,0.30160653591156006,0.05541054904460907
management_consulting/131/task_input_files/New Transmission Technologies.pptx,New Transmission Technologies.pptx,1,0.1313701868057251,0.1919601708650589
management_consulting/131/world_files/1) Project Mandate/EuroGrid CEO Mandate & Strategic Priorities.docx,EuroGrid CEO Mandate & Strategic Priorities.docx,1,0.30875059962272644,0.07952041178941727
management_consulting/131/world_files/1) Project Mandate/Project Deliverables.xlsx,Project Deliverables.xlsx,1,0.2991873621940613,0.08536636084318161
management_consulting/131/world_files/10) Interviews & Surveys/Executive Belief Audit.docx,Executive Belief Audit.docx,3,0.3555479645729065,0.1260404735803604
management_consulting/131/world_files/10) Interviews & Surveys/Interview Transcripts.xlsx,Interview Transcripts.xlsx,6,0.3491266965866089,0.14862985908985138
management_consulting/131/world_files/2) EuroGrid Information/CAPEX OPEX.xlsx,CAPEX OPEX.xlsx,1,0.35823166370391846,0.13067321479320526
management_consulting/131/world_files/2) EuroGrid Information/EuroGrid Financial Statements.xlsx,EuroGrid Financial Statements.xlsx,2,0.3376375734806061,-0.01662425883114338
management_consulting/131/world_files/2) EuroGrid Information/EuroGrid Mission Statement.docx,EuroGrid Mission Statement.docx,1,0.3585304915904999,0.10068372637033463
management_consulting/131/world_files/2) EuroGrid Information/EuroGrid Organizational Chart.xlsx,EuroGrid Organizational Chart.xlsx,2,0.3224574327468872,0.12160803377628326
management_consulting/131/world_files/2) EuroGrid Information/EuroGrid_Equipment_Dataset.xlsx,EuroGrid_Equipment_Dataset.xlsx,5,0.41883572936058044,0.08371950685977936
management_consulting/131/world_files/2) EuroGrid Information/EuroGrid_Maintenance vs. CAPEX.xlsx,EuroGrid_Maintenance vs. CAPEX.xlsx,1,0.4113475978374481,0.08011837303638458
management_consulting/131/world_files/2) EuroGrid Information/EuroGrid_s Internal NetZero Commitment.docx,EuroGrid_s Internal NetZero Commitment.docx,1,0.3497503697872162,0.08570248633623123
management_consulting/131/world_files/2) EuroGrid Information/FTE & Operational Efficiency Source Data.xlsx,FTE & Operational Efficiency Source Data.xlsx,4,0.3551679849624634,0.0864703580737114
management_consulting/131/world_files/2) EuroGrid Information/Financial Snapshot_ Maintenance and CAPEX (Last 5 Years).xlsx,Financial Snapshot_ Maintenance and CAPEX (Last 5 Years).xlsx,2,0.38500890135765076,0.08041150122880936
management_consulting/131/world_files/2) EuroGrid Information/Growth Forecast Assumptions.xlsx,Growth Forecast Assumptions.xlsx,1,0.4115840792655945,0.10855282098054886
management_consulting/131/world_files/2) EuroGrid Information/Historical Load Data.xlsx,Historical Load Data.xlsx,1,0.38233286142349243,0.1435902714729309
management_consulting/131/world_files/2) EuroGrid Information/Infrastructure Report.xlsx,Infrastructure Report.xlsx,1,0.3632836937904358,0.06421629339456558
management_consulting/131/world_files/2) EuroGrid Information/Key Financial Ratios.xlsx,Key Financial Ratios.xlsx,1,0.3865388035774231,0.017424827441573143
management_consulting/131/world_files/2) EuroGrid Information/Maintenance Spend Planned vs. Actual.xlsx,Maintenance Spend Planned vs. Actual.xlsx,1,0.35525941848754883,0.03158313408493996
management_consulting/131/world_files/2) EuroGrid Information/Outage Report (Annualized Average).xlsx,Outage Report (Annualized Average).xlsx,1,0.3663736879825592,0.04477279633283615
management_consulting/131/world_files/2) EuroGrid Information/Outage Report.xlsx,Outage Report.xlsx,170,0.2898213565349579,0.07356030493974686
management_consulting/131/world_files/2) EuroGrid Information/Regulatory Filing.xlsx,Regulatory Filing.xlsx,1,0.30071768164634705,0.07497433573007584
management_consulting/131/world_files/2) EuroGrid Information/Renewable Share Percentage Dataset.xlsx,Renewable Share Percentage Dataset.xlsx,2,0.3556526303291321,0.07132674753665924
management_consulting/131/world_files/2) EuroGrid Information/Risk Matrix.xlsx,Risk Matrix.xlsx,1,0.3664052188396454,0.10881619155406952
management_consulting/131/world_files/2) EuroGrid Information/Transmission Network Infrastructure Report.xlsx,Transmission Network Infrastructure Report.xlsx,1,0.40873444080352783,0.058719389140605927
management_consulting/131/world_files/2) EuroGrid Information/Workforce Demographics & Efficiency Report.xlsx,Workforce Demographics & Efficiency Report.xlsx,1,0.3835226893424988,0.12698820233345032
management_consulting/131/world_files/2) EuroGrid Information/Workforce Forecast.xlsx,Workforce Forecast.xlsx,3,0.40068620443344116,0.11824909597635269
management_consulting/131/world_files/2) EuroGrid Information/Workforce Skills.xlsx,Workforce Skills.xlsx,2,0.37588825821876526,0.12234831601381302
management_consulting/131/world_files/3) Competitors/Competitor Benchmarking Source Data.xlsx,Competitor Benchmarking Source Data.xlsx,3,0.42323216795921326,0.10859663039445877
management_consulting/131/world_files/3) Competitors/Competitor Benchmarking.xlsx,Competitor Benchmarking.xlsx,1,0.41685789823532104,0.12075374275445938
management_consulting/131/world_files/3) Competitors/Competitor Case Study_ GreenLink TSO.docx,Competitor Case Study_ GreenLink TSO.docx,2,0.38068723678588867,0.15596488118171692
management_consulting/131/world_files/3) Competitors/Competitor Case Study_ VoltBaltic TSO.docx,Competitor Case Study_ VoltBaltic TSO.docx,1,0.3634631037712097,0.13346439599990845
management_consulting/131/world_files/3) Competitors/Eastern European Market/EE Electricity Transmission Market Outlook.docx,EE Electricity Transmission Market Outlook.docx,2,0.41037899255752563,0.09150268137454987
management_consulting/131/world_files/3) Competitors/Eastern European Market/EE Transmission Market.docx,EE Transmission Market.docx,1,0.3887008726596832,0.09544743597507477
management_consulting/131/world_files/3) Competitors/Eastern European Market/Eastern Europe Market Structure and Participants.docx,Eastern Europe Market Structure and Participants.docx,2,0.3773801326751709,0.05251007154583931
management_consulting/131/world_files/4) Technologies/4)_Technologies__Digital Transformation & Grid Intelligence.xlsx,4)_Technologies__Digital Transformation & Grid Intelligence.xlsx,4,0.40072694420814514,0.1573168933391571
management_consulting/131/world_files/4) Technologies/4)_Technologies__Digital Use Cases.xlsx,4)_Technologies__Digital Use Cases.xlsx,3,0.40961754322052,0.14828218519687653
management_consulting/131/world_files/4) Technologies/Comparison of Renewables Transmission Technologies.docx,Comparison of Renewables Transmission Technologies.docx,2,0.37567204236984253,0.10727716982364655
"management_consulting/131/world_files/4) Technologies/DLR, HTLS & related GETs.docx","DLR, HTLS & related GETs.docx",1,0.33200058341026306,0.09392481297254562
"management_consulting/131/world_files/4) Technologies/FACTS, STATCOMs, grid-forming power electronics.docx","FACTS, STATCOMs, grid-forming power electronics.docx",1,0.31849533319473267,0.13273175060749054
management_consulting/131/world_files/4) Technologies/Global utilization snapshot.docx,Global utilization snapshot.docx,1,0.3838328421115875,0.11656876653432846
management_consulting/131/world_files/4) Technologies/High-Voltage Direct Current (HVDC).docx,High-Voltage Direct Current (HVDC).docx,1,0.32071974873542786,0.08969512581825256
"management_consulting/131/world_files/4) Technologies/Multi-terminal HVDC, offshore meshed grids.docx","Multi-terminal HVDC, offshore meshed grids.docx",1,0.31959664821624756,0.04364617541432381
management_consulting/131/world_files/4) Technologies/Supercables and very long interconnectors.docx,Supercables and very long interconnectors.docx,1,0.33611950278282166,0.08495521545410156
"management_consulting/131/world_files/4) Technologies/Superconducting HVDC, hydrogen-cooled cables.docx","Superconducting HVDC, hydrogen-cooled cables.docx",1,0.3541501760482788,0.07099037617444992
management_consulting/131/world_files/5) Market reports/EPRS_BRI(2025)772854_EN.pdf,EPRS_BRI(2025)772854_EN.pdf,10,0.3316684365272522,0.10932672768831253
management_consulting/131/world_files/5) Market reports/EU electricity transmission market overview.docx,EU electricity transmission market overview.docx,4,0.3997481167316437,0.10483809560537338
management_consulting/131/world_files/5) Market reports/Grids-for-Europes-Energy-Transition-Report-1.pdf,Grids-for-Europes-Energy-Transition-Report-1.pdf,35,0.3675220012664795,0.0942070409655571
management_consulting/131/world_files/5) Market reports/JRC144103_01.pdf,JRC144103_01.pdf,73,0.34548449516296387,0.13380268216133118
management_consulting/131/world_files/6) Business Case & Roadmap/Business Case/Business Case Draft 1.docx,Business Case Draft 1.docx,3,0.391793429851532,0.09980853646993637
management_consulting/131/world_files/6) Business Case & Roadmap/Business Case/Business Case Draft 2.docx,Business Case Draft 2.docx,5,0.3897077739238739,0.10935205966234207
management_consulting/131/world_files/6) Business Case & Roadmap/Business Case/Business Case Draft 3_FINAL.docx,Business Case Draft 3_FINAL.docx,8,0.4097471833229065,0.09090372920036316
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Cross_Border_Interconnection_Flows.xlsx,Cross_Border_Interconnection_Flows.xlsx,46,0.300985187292099,0.0056456332094967365
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Curtailment_and_Redispatch_Cost_Dataset.xlsx,Curtailment_and_Redispatch_Cost_Dataset.xlsx,4,0.3354400396347046,0.0331861637532711
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Digital_Twin_Input_Dataset.xlsx,Digital_Twin_Input_Dataset.xlsx,15,0.3255559206008911,0.0014830162981525064
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Dynamic_Line_Rating_Dataset.xlsx,Dynamic_Line_Rating_Dataset.xlsx,39,0.3427845537662506,-0.008421381935477257
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Asset_Level_Financial_Model.xlsx,EuroGrid_Asset_Level_Financial_Model.xlsx,7,0.38612326979637146,0.0279476847499609
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Asset_Registry.xlsx,EuroGrid_Asset_Registry.xlsx,12,0.37701213359832764,0.04022889584302902
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Business_Case_Financial_Model_Country.xlsx,EuroGrid_Business_Case_Financial_Model_Country.xlsx,4,0.3782799541950226,0.06619041413068771
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Congestion_and_PowerFlow.xlsx,EuroGrid_Congestion_and_PowerFlow.xlsx,2,0.39077502489089966,0.050847891718149185
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Failure_Risk_Matrix.xlsx,EuroGrid_Failure_Risk_Matrix.xlsx,8,0.3713642954826355,0.044842202216386795
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Hosting_Capacity_Substations.xlsx,EuroGrid_Hosting_Capacity_Substations.xlsx,1,0.3561519980430603,0.026548292487859726
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Investment_Prioritization_Matrix.xlsx,EuroGrid_Investment_Prioritization_Matrix.xlsx,11,0.37052014470100403,0.011580058373510838
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Maintenance_CAPEX_OPEX_5yr.xlsx,EuroGrid_Maintenance_CAPEX_OPEX_5yr.xlsx,29,0.3467511236667633,0.026969239115715027
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Outage_Reliability.xlsx,EuroGrid_Outage_Reliability.xlsx,6,0.3104878067970276,0.01061561331152916
management_consulting/131/world_files/6) Business Case & Roadmap/Data/EuroGrid_Renewables_and_Load_Forecast.xlsx,EuroGrid_Renewables_and_Load_Forecast.xlsx,30,0.32112568616867065,0.01591511070728302
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Extreme_Weather_and_Climate_Stress_Dataset.xlsx,Extreme_Weather_and_Climate_Stress_Dataset.xlsx,35,0.3318789303302765,0.05886520817875862
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Grid_Workforce_and_Maintenance_Productivity.xlsx,Grid_Workforce_and_Maintenance_Productivity.xlsx,5,0.40225735306739807,0.06396933645009995
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Outage_Economic_Loss_Model.xlsx,Outage_Economic_Loss_Model.xlsx,6,0.4013485908508301,0.050838347524404526
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Transformer_Losses_and_Efficiency_Inventory.xlsx,Transformer_Losses_and_Efficiency_Inventory.xlsx,6,0.3480621576309204,0.01032365020364523
management_consulting/131/world_files/6) Business Case & Roadmap/Data/Voltage_and_Reactive_Power_Support.xlsx,Voltage_and_Reactive_Power_Support.xlsx,6,0.32037946581840515,0.012804287485778332
management_consulting/131/world_files/6) Business Case & Roadmap/Grid_Modernization_Vision_and_Principles.docx,Grid_Modernization_Vision_and_Principles.docx,2,0.3258196711540222,0.11652729660272598
management_consulting/131/world_files/6) Business Case & Roadmap/Regulatory_Requirements_Brief.docx,Regulatory_Requirements_Brief.docx,2,0.34707456827163696,0.06405843049287796
management_consulting/131/world_files/6) Business Case & Roadmap/Renewable_Integration_Outlook.docx,Renewable_Integration_Outlook.docx,2,0.38051488995552063,0.10614900290966034
management_consulting/131/world_files/6) Business Case & Roadmap/Roadmap/Roadmap Outline.docx,Roadmap Outline.docx,2,0.4207191467285156,0.1070653423666954
management_consulting/131/world_files/6) Business Case & Roadmap/Roadmap/Roadmap__10 Year Roadmap_FINAL.docx,Roadmap__10 Year Roadmap_FINAL.docx,4,0.38957569003105164,0.10019339621067047
management_consulting/131/world_files/6) Business Case & Roadmap/Technology_Options_Playbook.docx,Technology_Options_Playbook.docx,2,0.3363184332847595,0.15772965550422668
management_consulting/131/world_files/6) Business Case & Roadmap/Transmission_Network_Overview_Report.docx,Transmission_Network_Overview_Report.docx,2,0.38610973954200745,0.06306225061416626
management_consulting/131/world_files/7) Regulatory Compliance/Compliance Scores.xlsx,Compliance Scores.xlsx,1,0.4162883758544922,0.04569651558995247
management_consulting/131/world_files/7) Regulatory Compliance/Core Regulatory Problems.docx,Core Regulatory Problems.docx,1,0.3514147996902466,0.10594521462917328
management_consulting/131/world_files/7) Regulatory Compliance/Cross-Country Regulatory Compliance Assessment & Gap Analysis.docx,Cross-Country Regulatory Compliance Assessment & Gap Analysis.docx,1,0.32639288902282715,0.09922632575035095
"management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Energy Transmission Policy Compliance, Penalties and Enforcement.docx","EU Energy Transmission Policy Compliance, Penalties and Enforcement.docx",2,0.23220312595367432,0.019562099128961563
management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Policy Regarding Integration of Renewable Energy Sources.docx,EU Policy Regarding Integration of Renewable Energy Sources.docx,5,0.3046937882900238,0.08450748771429062
management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Policy on Energy Transmission Health and Safety Regulations.docx,EU Policy on Energy Transmission Health and Safety Regulations.docx,2,0.28053826093673706,0.085948646068573
management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Policy on Reporting and Planning Obligations.docx,EU Policy on Reporting and Planning Obligations.docx,3,0.28205281496047974,0.05863794684410095
management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Policy on Transmission Pricing and Tariff Setting.docx,EU Policy on Transmission Pricing and Tariff Setting.docx,3,0.27968665957450867,0.03916590288281441
management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Policy on Transmission Technologies and Infrastructure.docx,EU Policy on Transmission Technologies and Infrastructure.docx,2,0.3193751275539398,0.11187513172626495
management_consulting/131/world_files/7) Regulatory Compliance/EU Regulation/EU Regulatory Framework for Electricity Transmission.docx,EU Regulatory Framework for Electricity Transmission.docx,6,0.29752758145332336,0.04472840577363968
management_consulting/131/world_files/7) Regulatory Compliance/EuroGrid_10 Year Modernization Strategy.pptx,EuroGrid_10 Year Modernization Strategy.pptx,24,0.3777845799922943,0.09751122444868088
management_consulting/131/world_files/7) Regulatory Compliance/EuroGrid_Regulatory Compliance_Deck.pptx,EuroGrid_Regulatory Compliance_Deck.pptx,6,0.36107420921325684,0.09143564105033875
management_consulting/131/world_files/7) Regulatory Compliance/Future Compliance Capabilities.docx,Future Compliance Capabilities.docx,1,0.31476837396621704,0.045846112072467804
management_consulting/131/world_files/7) Regulatory Compliance/Key Regulatory Insights.docx,Key Regulatory Insights.docx,1,0.3846825957298279,0.13170625269412994
management_consulting/131/world_files/7) Regulatory Compliance/National Regulatory Themes.docx,National Regulatory Themes.docx,1,0.3196841776371002,0.09732285887002945
management_consulting/131/world_files/7) Regulatory Compliance/Pan-EU Regulatory Compliance Requirements for TSOs.docx,Pan-EU Regulatory Compliance Requirements for TSOs.docx,2,0.2910039722919464,0.016742920503020287
management_consulting/131/world_files/7) Regulatory Compliance/Permitting_Timelines.xlsx,Permitting_Timelines.xlsx,1,0.38266128301620483,0.06470710784196854
management_consulting/131/world_files/7) Regulatory Compliance/Regulatory Compliance Risks for EuroGrid.docx,Regulatory Compliance Risks for EuroGrid.docx,1,0.33798685669898987,0.08287205547094345
management_consulting/131/world_files/8) Final deliverables/1) Prioritization framework/1) Exec summary and prioritization framework.pptx,1) Exec summary and prioritization framework.pptx,4,0.37917572259902954,0.0888863354921341
management_consulting/131/world_files/8) Final deliverables/2) Business case (incl. FTE savings)/Business Case Slides.pptx,Business Case Slides.pptx,6,0.3895778954029083,0.08533105254173279
management_consulting/131/world_files/8) Final deliverables/2) Business case (incl. FTE savings)/FTE & Operational Efficiency Analysis for EuroGrid.docx,FTE & Operational Efficiency Analysis for EuroGrid.docx,1,0.3959759771823883,0.10646829009056091
management_consulting/131/world_files/8) Final deliverables/3) Roadmap/10 Year Roadmap Slides.pptx,10 Year Roadmap Slides.pptx,6,0.40434855222702026,0.11989687383174896
management_consulting/131/world_files/8) Final deliverables/3) Roadmap/3)_Roadmap__10 Year Roadmap_FINAL.docx,3)_Roadmap__10 Year Roadmap_FINAL.docx,4,0.3895740211009979,0.10023143142461777
management_consulting/131/world_files/8) Final deliverables/4) Technologies comparison/Digital Technologies Comparison.xlsx,Digital Technologies Comparison.xlsx,3,0.44038769602775574,0.16551783680915833
management_consulting/131/world_files/8) Final deliverables/4) Technologies comparison/Drone + LIDAR Automated Transmission Line Inspection.docx,Drone + LIDAR Automated Transmission Line Inspection.docx,2,0.37878215312957764,0.11173877865076065
management_consulting/131/world_files/8) Final deliverables/4) Technologies comparison/Infrastructure Technologies Comparison.xlsx,Infrastructure Technologies Comparison.xlsx,5,0.3781112730503082,0.10416289418935776
management_consulting/131/world_files/8) Final deliverables/4) Technologies comparison/IoT-Enabled Real-Time Asset Monitoring.docx,IoT-Enabled Real-Time Asset Monitoring.docx,2,0.43170708417892456,0.10537569224834442
management_consulting/131/world_files/8) Final deliverables/4) Technologies comparison/Operations Digital Twin.docx,Operations Digital Twin.docx,2,0.3843640983104706,0.14207576215267181
management_consulting/131/world_files/8) Final deliverables/4) Technologies comparison/Predictive Maintenance (PdM) Platforms.docx,Predictive Maintenance (PdM) Platforms.docx,2,0.42976048588752747,0.12078452855348587
management_consulting/131/world_files/8) Final deliverables/5) Technology investment/5)_Technology_investment__Digital Transformation & Grid Intelligence.xlsx,5)_Technology_investment__Digital Transformation & Grid Intelligence.xlsx,4,0.40073588490486145,0.15735489130020142
management_consulting/131/world_files/8) Final deliverables/5) Technology investment/5)_Technology_investment__Digital Use Cases.xlsx,5)_Technology_investment__Digital Use Cases.xlsx,3,0.40961754322052,0.14828218519687653
management_consulting/131/world_files/8) Final deliverables/5) Technology investment/Digital Technologies Comparison Directional Cost.xlsx,Digital Technologies Comparison Directional Cost.xlsx,1,0.37528517842292786,0.17775572836399078
management_consulting/131/world_files/8) Final deliverables/5) Technology investment/Infrastructure Technologies Comparison Directional Cost.xlsx,Infrastructure Technologies Comparison Directional Cost.xlsx,1,0.34255385398864746,0.12700898945331573
management_consulting/131/world_files/8) Final deliverables/6) Regulatory considerations/Regulatory Compliance and Future Strategy.pptx,Regulatory Compliance and Future Strategy.pptx,10,0.35493218898773193,0.08243145048618317
management_consulting/131/world_files/8) Final deliverables/EuroGrid transmission network modernization.pptx,EuroGrid transmission network modernization.pptx,21,0.39905309677124023,0.1009456217288971
management_consulting/131/world_files/9) Working folders/Maelin/Brainstorming.docx,Brainstorming.docx,3,0.39912834763526917,0.12679794430732727
management_consulting/131/world_files/9) Working folders/Marios/Technology Overview - Infrastructure Focused Only.xlsx,Technology Overview - Infrastructure Focused Only.xlsx,1,0.3330990970134735,0.09349004179239273
management_consulting/131/world_files/9) Working folders/Marios/Unstructured Thoughts.docx,Unstructured Thoughts.docx,1,0.24395692348480225,0.07238680869340897
management_consulting/132/task_input_files/New competitor data.xlsx,New competitor data.xlsx,217,0.45836445689201355,0.11484261602163315
management_consulting/132/task_input_files/Revised Competitor Data.xlsx,Revised Competitor Data.xlsx,789,0.45596152544021606,0.11059314012527466
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/1_CRM_PnL_Aligned_Data_Extract_Master.xlsx,1_CRM_PnL_Aligned_Data_Extract_Master.xlsx,8,0.4761413335800171,0.09844496101140976
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/1_CRM_PnL_Aligned_Data_Extract_Master_README.txt,1_CRM_PnL_Aligned_Data_Extract_Master_README.txt,2,0.3253880441188812,0.06381740421056747
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/2_Buyer_Survey_Raw_Data-README.txt,2_Buyer_Survey_Raw_Data-README.txt,3,0.3754686117172241,0.17744973301887512
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/2_Buyer_Survey_Raw_Data.xlsx,2_Buyer_Survey_Raw_Data.xlsx,306,0.4350750744342804,0.07655071467161179
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/3_Buyer_Market_Sizing_Data.xlsx,3_Buyer_Market_Sizing_Data.xlsx,3,0.47829246520996094,0.14115869998931885
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/3_Buyer_Market_Sizing_Data_README.txt,3_Buyer_Market_Sizing_Data_README.txt,3,0.3886728584766388,0.1824539601802826
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/4_Buyer_Demographic_Socioeconomic_Data.xlsx,4_Buyer_Demographic_Socioeconomic_Data.xlsx,1,0.4111611247062683,0.15670950710773468
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/4_Buyer_Demographic_Socioeconomic_Data_README.txt,4_Buyer_Demographic_Socioeconomic_Data_README.txt,3,0.3963223397731781,0.1820223033428192
management_consulting/132/world_files/Buyer_Profile_Analysis_Data/5_Buyer_Competitive_Brand_Awareness.xlsx,5_Buyer_Competitive_Brand_Awareness.xlsx,2,0.47729527950286865,0.1305476576089859
